as_of,value,status
2025-01-01,643.828,ok
2025-02-01,745.472,ok
2025-03-01,647.477,ok
2025-04-01,332.522,ok
2025-05-01,934.275,ok
2025-06-01,586.15,ok
2025-07-01,295.686,ok
2025-08-01,403.08,ok
2025-09-01,565.921,ok
2025-10-01,850.077,ok
2025-11-01,708.264,ok
2025-12-01,782.596,ok
2026-01-01,697.229,ok
2026-02-01,585.847,ok
2026-03-01,288.371,ok
2026-04-01,841.053,ok
2026-05-01,591.361,ok
2026-06-01,799.913,ok
2026-07-01,1020.96,ok
